"id","state","ugenroll_2006","gradenroll_2006","enroll_2006","ugenroll_2007","gradenroll_2007","enroll_2007","ugenroll_2008","gradenroll_2008","enroll_2008","ugenroll_2009","gradenroll_2009","enroll_2009","ugenroll_2010","gradenroll_2010","enroll_2010","ugenroll_2011","gradenroll_2011","enroll_2011","ugenroll_2012","gradenroll_2012","enroll_2012","ugenroll_2015","gradenroll_2015","enroll_2015","white_2006","white_2007","white_2008","white_2009","white_2010","white_2011","white_2012","white_2015","afam_2006","afam_2007","afam_2008","afam_2009","afam_2010","afam_2011","afam_2012","afam_2015","asia_2006","asia_2007","asia_2008","asia_2009","asia_2010","asia_2011","asia_2012","asia_2015","hisp_2006","hisp_2007","hisp_2008","hisp_2009","hisp_2010","hisp_2011","hisp_2012","hisp_2015","amin_2008","amin_2009","amin_2010","amin_2011","amin_2012","amin_2015","nhpi_2008","nhpi_2009","nhpi_2010","nhpi_2011","nhpi_2012","nhpi_2015","twoormore_2008","twoormore_2009","twoormore_2010","twoormore_2011","twoormore_2012","twoormore_2015","unk_2006","unk_2007","unk_2008","unk_2009","unk_2010","unk_2011","unk_2012","unk_2015","nonresident_2006","nonresident_2007","nonresident_2008","nonresident_2009","nonresident_2010","nonresident_2011","nonresident_2012","nonresident_2015","fem_2006","fem_2007","fem_2008","fem_2009","fem_2010","fem_2011","fem_2012","fem_2015","men_2006","men_2007","men_2008","men_2009","men_2010","men_2011","men_2012","men_2015","parttime_2006","parttime_2007","parttime_2008","parttime_2009","parttime_2010","parttime_2011","parttime_2012","parttime_2015","fulltime_2006","fulltime_2007","fulltime_2008","fulltime_2009","fulltime_2010","fulltime_2011","fulltime_2012","fulltime_2015"
"39","PA",354630,96853,706522,362954,100124,723668,363863,110007,740727,380571,123770,790586,382999,128267,815094,386040,124507,799031,382364,124648,793914,381083,125465,771554,0.724505394028778,0.711854054621733,0.0956749247698545,0.30068202573787,0.69239253386726,0.680280239440022,0.672106802500019,0.635184316327827,0.0025675067443052,0.00254812980538037,0.0126105839263318,0.0390191579410716,0.108351920146633,0.109306147070639,0.109335519968158,0.109161510406271,0.0186986392497332,0.018898168773526,0.00416887733267452,0.0146132109599715,0.0383133724453867,0.0396029690963179,0.04102711376799,0.047719278235872,0.0295164198708604,0.0310929873920085,0.00326976065406013,0.0179158244643846,0.0450083057904978,0.0482371772809816,0.0513254584249679,0.0608162228437673,0.000328056085440385,0.000982815278793199,0.00287206138187743,0.0025405772742234,0.00242469587386039,0.00202059739175741,0.000121502253866809,0.000428795855226376,0.000900509634471607,0.00133536746384058,0.00120164148761705,0.00129997381907164,0.000861315977411381,0.00372255516793872,0.00948111506157572,0.0142072084812729,0.0171114251669576,0.0249937139850224,0.0734442805744195,0.0844876379776362,0.081032553153861,0.0945450589815656,0.0665837314469251,0.0650462873155109,0.0619198049158977,0.0593970091529562,0.0965093797503829,0.0952121691162246,0.03602136819638,0.0350904265949561,0.0360964502253728,0.0394440265771916,0.0435475378945327,0.0594073778374553,0.0340697104973377,0.0351680604918277,0.565957498511597,0.565524813239799,0.565598568999404,0.565060679748345,0.563088697264439,0.554156935224236,0.566054560226009,0.564673303227447,0.434042501488403,0.434475186760201,0.434401431000596,0.434939320251655,0.436911302735561,0.445843064775764,100141,101015,101703,103641,105278,99615,101577,102110,364866,376097,381972,400700,405988,410932,405435,404438
"40","PR",125206,24594,245306,126385,24030,245539,130386,25645,253472,132928,26070,265127,134743,25376,268876,140315,25699,270497,138237,24826,264364,138387,25318,251669,0.000493261477501569,0.00109554897592643,0.000568110087110213,0.000445069721303375,0.00115666701379074,0.00106470681745084,0.00224690199875929,0.00234832259833353,3.66888702273895e-05,3.66540549566464e-05,0.000138082312839288,0.000162186423864789,0.000405391332807688,0.000451021637947925,0.00093810049779849,0.000707278210665596,7.74542815911555e-05,4.88720732755285e-05,0.0001025754323949,0.000147099314668065,0.000256623871226885,0.000365992968498726,0.000469050248899245,0.000508604555984249,0.993506069969752,0.990368128891948,0.5085058704709,0.650774911646117,0.930622294291793,0.957164035090962,0.972450863203765,0.974164477945238,1.97260446913269e-05,7.54355459836229e-06,0.000141329088501763,0.000147875946868172,0.000378266329757456,0.000460922878860726,0,3.77177729918115e-06,8.18221038694417e-05,5.54534800755646e-05,4.53919595708947e-05,6.75490425916581e-05,0,0,0.00314643181243398,0.00365253588764386,0.000983492457369385,0.00070330473757197,0.0048959259047883,0.00670769205706629,0.00482104532256028,0.0117377709550517,0.0635051101623053,0.0364292395109742,0.0220113177285863,0.019140219892001,0.000146755480909558,0.000187342947556193,0.00134926145688676,0.00153888513806591,0.000684330323271694,0.00066913865957848,0.000476615575494394,0.00189932013875368,0.000794925521593438,0.00149059823490362,0.596878550688044,0.585817362999619,0.582692393519689,0.583422366976344,0.582526365163184,0.574905928024508,0.602378254098962,0.597021247133857,0.403121449311956,0.414182637000381,0.417307606480311,0.416577633023656,0.417473634836816,0.425094071975492,37474,38390,36554,33040,34157,34052,34824,36936,114657,114397,120456,125958,125962,131962,128239,126769
"41","RI",49043,8655,82533,49580,8746,83915,50224,8773,85815,50737,9898,87221,54185,10165,87367,54001,9716,86473,53370,9693,85528,53763,9483,83946,0.670374274532611,0.656354644580826,0.148493853055993,0.297393976221323,0.621058294321655,0.621465659801325,0.620369937330465,0.614025683177281,0.00358644421019471,0.00398021807781684,0.0169317718347608,0.0290755666639915,0.0563828447812103,0.059556162039018,0.0611612571321672,0.0659352440854835,0.014224613185029,0.0151820294345469,0.00928742061411175,0.0251774228683459,0.0392024448590429,0.0381968938281313,0.0367598914975213,0.0410382865175232,0.059006700350163,0.0615622951796461,0.0275126726096836,0.044530560300845,0.0779470509460094,0.0879002694482671,0.0956645776821626,0.114740428370619,0.00130513313523277,0.00214397908760505,0.00400608925566862,0.00349241959918125,0.00357777569918623,0.00326400304957949,1.16529744217211e-05,0.000229302576214444,0.000526514587887875,0.000636036681970095,0.000631372182209335,0.000869606651895266,0.000967196877002855,0.00675296086951537,0.00827543580528117,0.0120962612607403,0.0184968665232438,0.0339980463631382,0.143748561181588,0.154882917237681,0.155893491813785,0.169752697171553,0.14571863518262,0.126444092375655,0.109356000374146,0.0658995068258166,0.0525002120363976,0.0507775725436454,0.0386762221056925,0.0419738365760539,0.0468826902606247,0.0502122049657118,0.0539823215788981,0.0602291949586639,0.0355130675002726,0.0361913841387118,0.565379012993066,0.56325884821316,0.564240502706972,0.568073271425763,0.568585726311851,0.572570461963643,0.564356075751518,0.562462015134362,0.434620987006934,0.43674115178684,0.435759497293028,0.431926728574237,0.431414273688149,0.427429538036357,11156,10790,10628,10100,10620,9989,9784,9192,47457,48479,49354,50535,53730,53728,53279,54054
"42","SC",94320,22188,217823,95908,21427,223709,98102,21193,232197,101228,23963,248910,106195,24564,259840,107930,24731,263134,113240,24746,262731,117420,25221,252491,0.644399351767261,0.639992132636595,0.0051981722416741,0.224699690651239,0.614682112068966,0.607682777596206,0.605927735973296,0.61206142001101,0.00391602356041373,0.00392921160972513,0.00286825411181023,0.0450002008758186,0.283220443349754,0.283197914370625,0.278973550894261,0.255284346768796,0.00665219008093727,0.00671407945143021,5.1680254266851e-05,0.00554417259250331,0.0141548645320197,0.0138370564047215,0.0147527318816584,0.0163372159799755,0.0167154065456816,0.0180457648105351,9.90538206781311e-05,0.00810734803744325,0.0248614532019704,0.0273586841685225,0.0306397037273866,0.0395142797169008,1.29200635667127e-05,0.00101241412558756,0.00414100985221675,0.00413477543760974,0.00403835101301331,0.00362785208185638,0,0.000281226145996545,0.00104294950738916,0.0013111190496097,0.00130171163661692,0.0010970688064129,1.72267514222837e-05,0.00568076814913021,0.0114993842364532,0.014939156475408,0.0177291602437474,0.0258662685006594,0.0403951832451119,0.0417506671613569,0.0432133059427986,0.0445904142059379,0.0314501231527094,0.0315010602962749,0.0291705204182224,0.0260246899889501,0.264196159266928,0.266274490521168,0.0148968332924198,0.0143224458639669,0.0149476600985222,0.0160374562010231,0.0174665342117984,0.0201868581454388,0.0150213705623373,0.014219365336218,0.601915614758158,0.601394078180869,0.602035868226601,0.602107671376561,0.599636129729647,0.588226907097679,0.610036589340887,0.606162469994502,0.398084385241842,0.398605921819131,0.397964131773399,0.397892328623439,0.400363870270353,0.411773092902321,22573,21712,21149,20782,22210,22457,23317,23571,96907,98604,101143,104409,108549,110204,114669,119070
"43","SD",35706,5222,49296,36226,5589,50155,36980,5703,50820,38827,6319,53762,42028,7561,58811,40329,6553,56316,40644,6651,56484,37679,6562,54030,0.825929081467056,0.81904097298375,0.0444706808343172,0.365034782932183,0.793116933906922,0.818257688756304,0.803855959209688,0.800721821210439,0.0711213891593638,0.0697637324294687,0.00072805981896891,0.010397678657788,0.0205573787216677,0.0262802755877548,0.0323631470859004,0.0304090320192486,0.00438169425511198,0.00396770012959825,0.000334513970877607,0.0039619061790856,0.00812773120674704,0.00932239505646708,0.009365484030876,0.0116231723116787,0.00971681272314184,0.0110656963413418,0.000826446280991736,0.0067705814515829,0.0183979187566952,0.0216989843028624,0.0237235323277388,0.0290764390153618,0.00367965367965368,0.0114765075704029,0.0862763768682729,0.0664819944598338,0.0618051129523405,0.0543216731445493,3.93545848091303e-05,0.000818421933707823,0.00183639115131523,0.00189999289722281,0.00168189221726507,0.0014251341847122,0,0.00455712213087311,0.0147931509411505,0.0149691029192414,0.0206784222080589,0.0262446788821025,0.0513834793898085,0.0576612501246137,0.0552735143644235,0.0725047431271158,0.0364047542126473,0.0184139498543931,0.0217583740528291,0.0123635017582824,0.014199935086011,0.0146146944472136,0.0236127508854782,0.0241806480413675,0.020489364234582,0.0226756161659209,0.0247680759153034,0.0338145474736258,0.0182773450178513,0.0184827036187818,0.574281778827233,0.571314311223541,0.577391984492697,0.57379785496129,0.570356207067488,0.553655376642606,0.571364816617981,0.574180041870202,0.425718221172767,0.428685688776459,0.422608015507303,0.42620214503871,0.429643792932512,0.446344623357394,14595,15212,15658,16543,19077,17937,18975,16207,26957,27247,27652,28603,30512,28945,28320,28034
"44","TN",147505,32186,295714,150951,33529,303318,152749,37634,314144,158982,42455,343312,165909,46227,361245,170101,45450,359628,171125,44982,351018,169081,43793,340265,0.726864470400455,0.722067269334494,0.0814339920545992,0.51594468005779,0.688538249664355,0.683356134672495,0.682953580728054,0.664799494511631,0.00428454520245913,0.0036957912158197,0.0335610420698788,0.162624667940532,0.197885091835181,0.199169697576384,0.194764940829245,0.185702320250393,0.00815991126561475,0.00831800288805808,0.00131786696546807,0.0109841776576409,0.0183365859735083,0.0182410713292625,0.0187996057182253,0.0223149603985129,0.0180681333991627,0.0183536750209351,0.00206911480085566,0.0174564244768607,0.0254896261539952,0.0277286529413728,0.0299272401985083,0.0380262442508045,0.000448838749108689,0.00270599338211306,0.00362911597392351,0.00323111659826265,0.0031109515751329,0.00269495834129282,3.81990424773352e-05,0.000812671855338584,0.000924580271007211,0.000962105286573904,0.000831866172105134,0.00170455380365304,0.000630284200876031,0.0098802255674139,0.0130769976055032,0.0182577552359661,0.0210559002672228,0.0270406888748475,0.0291430233265926,0.033344542691169,0.0406214984211062,0.0301941091485296,0.0344503038104334,0.0304147619206513,0.0271011742987539,0.0287129149339485,0.184113704457685,0.182972985447616,0.0184246714882347,0.0179807288996598,0.0176694487120929,0.0186387044390314,0.0214547402127526,0.0290038646349169,0.0194985695638353,0.0214296546858413,0.58342989202404,0.58053315934194,0.579587260723332,0.58229893111771,0.578995948925696,0.570837435528191,0.585139695787146,0.582695388997686,0.41657010797596,0.41946684065806,0.420412739276668,0.417701068882289,0.421004051074304,0.429162564471809,37983,38615,39262,40494,45511,45471,45590,44414,146050,150544,153403,160943,166625,170080,170517,168460
"45","TX",486380,122893,1267872,491491,126154,1286876,499447,136616,1347116,515637,154875,1463542,536040,164869,1551855,550889,166790,1581077,561489,166792,1558782,597961,178440,1605417,0.495096508164862,0.481062666488457,0.0113961975063766,0.0311989679831532,0.433085565339545,0.416198578563852,0.402447551998933,0.371710901279854,0.005227657050554,0.0066269011155698,0.00536776342942998,0.0129808369011617,0.131554816654907,0.137047721268477,0.133517708056675,0.12595107688532,0.0238975227783246,0.024756075954482,0.000885595598300369,0.00195552980372275,0.0499672972023804,0.0502518220175235,0.050242432873872,0.054656204587344,0.270215763105424,0.275699445789649,0.00988407828279079,0.0304856300673298,0.299312757957412,0.313022705409034,0.325688261732558,0.350338883916141,0.000123226210660403,0.000401765033049957,0.00508810423654272,0.00487452540262113,0.00430464298407346,0.00377721177737622,0.000483254597228449,0.000489224087863553,0.00144214504576781,0.00155653393224998,0.00160766547214428,0.00166561086621108,8.16559227267733e-05,0.000501523017446715,0.00986754561476427,0.0142364982856622,0.0177606618500855,0.0265519799528721,0.0212213851240504,0.025698668714002,0.0227634442765137,0.0230625427900258,0.0341268997425662,0.0281074229781345,0.0281739204070871,0.0197730558477953,0.121028778930365,0.121910735766305,0.0384911173202605,0.0360208316536184,0.0355548682061146,0.0347041921424447,0.0362571546245723,0.0455750748870854,0.0369288066934202,0.0374589315520687,0.570290160609777,0.566401920819491,0.567795960318458,0.570375130369995,0.570080999139071,0.563013846246801,0.571866876151536,0.57038673500788,0.429709839390223,0.433598079180509,0.432204039681542,0.429624869630005,0.429919000860929,0.436986153753199,176305,178553,184382,189181,197571,200803,201839,213842,448087,454449,462569,481331,503338,516876,526442,562559
"46","UT",93934,11900,192652,91874,11860,193813,122581,12341,208779,127506,14909,229412,134783,15250,245776,145997,16659,270871,149243,16679,281282,148053,16867,307743,0.787383468637751,0.785391072838251,0.110748686410032,0.27574843512981,0.761042575353167,0.740884037050847,0.731927389594784,0.713348475838606,0.00904740153229658,0.00950916605181283,0.00188716298095115,0.00485153348560668,0.0203355901308509,0.0239265185272694,0.0275808619108226,0.036507735350601,0.0145703133110479,0.015437560947924,0.00221286623654678,0.00987306679685457,0.0216904823904694,0.021648681475684,0.0219388371811918,0.0250403745982849,0.0463582002782219,0.0518489471810457,0.00850660267555645,0.0205786968423622,0.0627644684590847,0.0710338131435259,0.0747399407000803,0.0904748442694066,0.00179136790577596,0.00341743239237703,0.00858505305644164,0.00806287863964766,0.00861768616548517,0.00803592608117813,0.00142734662011026,0.00294666364444754,0.00756379792982228,0.00680766859501386,0.00701075788710262,0.00663540681672694,0.000148482366521537,0.00140794727390023,0.0110466440986915,0.0166463002683934,0.0211211524377671,0.0269608082068479,0.0917405477233561,0.079540588092646,0.0838159010245283,0.0920047774309975,0.0807239112036977,0.0850921656434244,0.0792372067889165,0.0684694696548744,0.0116531362249029,0.01391547522612,0.0245953855512288,0.024453821073004,0.0262474773777749,0.0258979366561943,0.02782616733385,0.0245269591834745,0.0240693063139755,0.028898990263811,0.495279697670743,0.499128206022353,0.50403212681466,0.515931938081227,0.517025618418527,0.531391453258076,0.493714054357079,0.491112567268449,0.504720302329257,0.500871793977647,0.495967873185339,0.484068061918773,0.482974381581473,0.468608546741924,30221,26822,43910,44745,47805,56764,58257,57494,77032,78346,92438,97670,102228,105892,107665,107426
"47","VA",189070,57521,454116,197955,62646,478017,205297,69551,500665,219254,82493,543353,235730,88060,573963,254590,90189,586911,258990,92458,588369,266954,91292,573923,0.643809070810101,0.634519274419111,0.0153256169294838,0.344389374863118,0.566329188466852,0.563513036899973,0.550528664834483,0.528501210092643,0.00470584608337958,0.00471531347211501,0.0126551686257278,0.113463991180687,0.206015021874232,0.214880961508644,0.207951132707536,0.193226269029121,0.0254208175884576,0.0261204099435794,0.000297604186432045,0.0332803904643942,0.0511827417446769,0.0515325151513603,0.0526625298069749,0.0588110251723663,0.0388469025535326,0.0403416614890265,0.000691080862452938,0.0310829239923218,0.0510346485749081,0.0563322207285261,0.0594711822002859,0.0736962972384797,8.78831154564429e-05,0.00265757251731379,0.00406646421459223,0.00393756463927239,0.00377144275106268,0.00357365012379709,7.19043671916351e-05,0.00185882842277488,0.00284164658697512,0.00263924172489526,0.00251372862948252,0.00227033940093009,0.000385487301888488,0.00326307207285135,0.0137726647884968,0.0221788312026866,0.0260584769081988,0.0351353753029588,0.0473315188189802,0.0508914954907461,0.0775129078325827,0.0816301741225318,0.0790190308434516,0.0581876979644273,0.0695226974908603,0.0729400982361745,0.186280597908904,0.187752736827351,0.027217800325567,0.0273983947820294,0.0257385929058145,0.0267979301802147,0.0275201446711163,0.0318457354035297,0.0253723718168926,0.0269509243395109,0.57343732835329,0.574738705776907,0.569301505497741,0.572492251806492,0.570687782667,0.567044708088019,0.57800209638066,0.575644799243542,0.42656267164671,0.425261294223093,0.430698494502259,0.427507748193508,0.429312217333,0.432955291911981,63938,69774,72407,78539,92501,96160,99990,98233,191627,200273,209404,223208,231289,248619,251458,260013
"48","VT",23339,4506,40780,23984,4663,41941,24852,4679,42703,25201,5577,44943,25510,5523,45662,25528,5385,45243,25393,5372,44818,28128,5260,43924,0.837690044139284,0.831787511027396,0.0460155024237173,0.031417573370714,0.80787087731593,0.783701346064585,0.768664375920389,0.759311538111283,0.00549288867091712,0.0054362080064853,0.00243542608247664,0.00113477070956545,0.0200166440366169,0.0208430033375329,0.0207952162077737,0.0281167471086422,0.00980872976949485,0.0096564221167831,0.000163922909397466,0.000712012994237145,0.0210240462529018,0.0204893574696638,0.0204382167878977,0.022994262817594,0.0203531142717018,0.0214587158150736,0.00428541320281947,0.00146852680061411,0.0287328632122991,0.030944013438543,0.0334017582221429,0.0445769966305437,0.000444933611221694,8.90016242796431e-05,0.00573781262318777,0.00519417368432686,0.0046633049221295,0.00537291685638831,2.34175584853523e-05,0.000244754466769019,0.00054750120450265,0.000640983135512676,0.000780936230978625,0.000887897277115017,0.000234175584853523,0.000311505684978751,0.0156366344005957,0.0192073911986385,0.0222009014235352,0.0313723704580639,0.0773418342324669,0.0808039865525381,0.0823829707514695,0.0883563625036157,0.0783583723884193,0.0981809340671485,0.107791512338792,0.0688461888716875,0.0171897989210397,0.0184783386185356,0.0200922651804323,0.0191575996261932,0.0220752485655468,0.0207987976040492,0.0212637779463608,0.0385210818686823,0.0200343305541932,0.0201711928661691,0.544247476758073,0.546536724295218,0.546077701370943,0.54757642066176,0.545205051541791,0.536608687733358,0.548430603236881,0.543811544789109,0.455752523241927,0.453463275704782,0.453922298629057,0.45242357933824,0.454794948458209,0.463391312266642,4973,4928,4898,5115,4908,4739,4776,5596,23278,24134,25086,25663,26125,26174,25989,27792
"49","WA",114981,27623,351401,117078,27630,355119,119918,29634,366283,126131,35325,387135,125143,34837,393033,126700,34532,377531,129813,34541,370802,134798,35508,369405,0.650211581640348,0.642204444144076,0.441431898286298,0.514076484947111,0.618622354865876,0.609057269469262,0.592399717369378,0.549156075310296,0.016084188718871,0.015910159692948,0.0304682444994717,0.0343291100003875,0.0423094243994779,0.0432706188365988,0.0421383919180587,0.0400048727006944,0.0374187893603035,0.0377253821958273,0.0617173060174783,0.0696862851460085,0.0796854208170815,0.0809072632446077,0.0793712008025847,0.084747093298683,0.0530391205488886,0.0550209929629223,0.0491832817793892,0.0583000762008085,0.0722331203741162,0.0786769828173051,0.0858625358007778,0.104795549600032,0.00911863231435802,0.0102238237307399,0.0140802426259373,0.0133949265093463,0.0124190268660903,0.0101649950596229,0.00245438636245744,0.00304803234013974,0.00460521126724728,0.00594123396489295,0.005620250160463,0.0054980306168027,0.019443981839179,0.0233019489325429,0.0323865934921495,0.0369029298256302,0.0475024406556599,0.0615043109865865,0.128394626082453,0.133400353121066,0.113289451052874,0.106934273573818,0.10019006037661,0.0883371166871065,0.084810761538503,0.0815635955117013,0.0375923802151957,0.037474761981195,0.0340529044481999,0.0347449855993387,0.0358875717815044,0.0435116586452503,0.049875674888485,0.0625654769155805,0.0286538740641034,0.0306939363987846,0.563905504759981,0.558717243338887,0.556179760986991,0.555437831595286,0.554088165651749,0.550639541966135,0.569360929536342,0.565035945697076,0.436094495240019,0.441282756661113,0.443820239013009,0.444562168404714,0.445911834348251,0.449360458033865,27108,27722,28073,28748,27444,26015,26975,25997,120370,121810,123295,132708,132536,135217,137379,144309
"50","WI",173728,33452,341206,190637,35222,343977,193472,39080,352927,202515,40610,372615,207511,40527,383870,203821,39451,377766,203315,38137,371473,198635,38321,352074,0.830946700820033,0.824244062829782,0.44379432573875,0.513650819210177,0.782243988850392,0.777724834950737,0.776667483235659,0.756039923425189,0.0113450525489001,0.011346688877454,0.0164878289277953,0.0238342525126471,0.0575845989527705,0.06127073373464,0.0618699070995739,0.0562893028170214,0.0133936683411194,0.0137247548527954,0.0179102193938123,0.0205359419239698,0.0303644462969234,0.030929199557398,0.0316550597217025,0.0363559933423087,0.0287304443649877,0.0300979425949991,0.0134220391185713,0.0178870952591817,0.0392606872118165,0.0430054584054679,0.0466359600832362,0.0574339485449082,0.00412549904087814,0.00451135890933001,0.00953187276942715,0.00918558049162709,0.00876779739038907,0.00763191828990496,0.000280511267202566,0.000517960897977806,0.000831010498345794,0.00108797509569416,0.00108487023282984,0.00107079761641019,0.00183324030181879,0.0046858016988044,0.0110949019199208,0.0150331157383142,0.0185827772139563,0.0258468390167976,0.0305826978423592,0.0327783543667164,0.0520787584967996,0.0528561652107403,0.0456899471175137,0.0363478979050523,0.0271352157491931,0.0249919051108574,0.0487300926712895,0.0501981237117598,0.0220243846461166,0.0228010144519142,0.02339854638289,0.0254152041210697,0.02760092927346,0.0343393718366025,0.0200699870459488,0.0209461679123895,0.565635386354685,0.563836667874347,0.565386719462318,0.564992614475628,0.562345042573754,0.560424797059709,0.570001699852875,0.569651459254543,0.434364613645315,0.436163332125653,0.434613280537682,0.435007385524372,0.437654957426246,0.439575202940291,44762,54484,54640,58792,62003,57602,56356,57455,165976,174940,177912,184333,186035,185670,185096,179501
"51","WV",53197,10583,96366,63800,14782,111940,68811,16049,120022,77879,20928,136007,85627,22643,146851,95726,23690,157616,100702,24969,162364,96852,22283,153262,0.865751406097586,0.827809540825442,0.0157554448351136,0.556963979795158,0.788268380875854,0.749092731702365,0.735908206252618,0.720902767809372,0.00337255878629392,0.00418081114882973,0.00159137491459899,0.0555927268449418,0.0830093087551328,0.0684448279362501,0.11618339040674,0.104833553000744,0.00564514455305813,0.00694121850991603,0.000133308893369549,0.00953627386825678,0.013312813668276,0.0545439549284337,0.0153667069054717,0.0154049927575002,0.0118714069277546,0.0203055208147222,0.000316608621752679,0.0334909232613027,0.0386514221898387,0.0416137955537509,0.0476090759035254,0.0503712596729783,4.1659029177984e-05,0.00369098649334225,0.00456244765102042,0.00608440767434778,0.00444679855140302,0.00403231068366588,1.66636116711936e-05,0.00252928158109509,0.00269661085045386,0.00264567049030555,0.00437904954300214,0.00378436925004241,0.000108313475862758,0.0122640746432169,0.0149266944045325,0.0177900720739011,0.0206572885615038,0.0272017851783221,0.0353340389764025,0.0563605502948008,0.0559064171568546,0.0393656208871602,0.0366834410388761,0.0413536696782053,0.0356667734226799,0.0461954039487936,0.0490214390967769,0.0587636233696623,0.0185382679842029,0.018234355584639,0.0178888805660159,0.0184308699624404,0.0197827104530561,0.0272735576985815,0.0227154805636843,0.0191531177416473,0.509689890186799,0.501716823398796,0.496755214469088,0.502081007004365,0.495953536498239,0.491002335869296,0.560000415084158,0.519921386457031,0.490310109813201,0.498283176601204,0.503244785530912,0.497918992995635,0.504046463501762,0.508997664130704,12926,26258,31240,38969,47052,58679,65657,59997,52495,53943,55278,59838,61218,60737,60014,59138
"52","WY",9468,3284,34655,9492,2941,35246,9544,2523,35949,9748,2679,37121,10079,2832,38347,10163,2762,38103,10194,2709,37801,10045,2603,34255,0.861520704083105,0.848465074050956,0.000500709338229158,0.773632175857331,0.825462226510548,0.82038159724956,0.816036612788022,0.79150488979711,0.017775212812004,0.0183566929580662,5.56343709143509e-05,0.0108025107082245,0.0138472370720004,0.0124137207044065,0.014338245019973,0.0124361407093855,0.00502092050209205,0.00519207853373432,0,0.00657309878505428,0.00824054032910006,0.00881820329107944,0.00870347345308325,0.00928331630418917,0.0417255807242822,0.0460761504851614,0.000139085927285877,0.047439454756068,0.058935509948627,0.0635383040705456,0.0685696145604614,0.075171507809079,0,0.0174833652110665,0.0176284976660495,0.0183450122037635,0.0164810454749874,0.0148007590132827,0,0.000862045742302201,0.00177328083031267,0.00246699734929008,0.00206343747519907,0.00227703984819734,0,0.00611513698445624,0.00889248181083266,0.0109965094611973,0.0137827041612656,0.0221281564735075,0.0401385081517818,0.047097542983601,0.0422821218949067,0.0491096683817785,0.0370824314809503,0.0368737369760911,0.0337028120949181,0.0395562691577872,0.0108786610878661,0.0105260171366964,0.0223928342930262,0.0265887233641335,0.028137794351579,0.0261659186940661,0.0263220549720907,0.0328419208874617,0.0174866541624585,0.0183283209442206,0.524298311496843,0.529107513267423,0.521266331134117,0.522662257565021,0.522578767757467,0.52596701211502,0.545087288991488,0.541650116325257,0.475701688503157,0.470892486732577,0.478733668865883,0.477337742434979,0.477421232242533,0.47403298788498,4186,3758,2816,2817,2967,2977,3009,2699,9017,9117,9251,9610,9944,9948,9894,9949
